trader_id,squad_account_number,business_name,business_type,first_name,last_name,email,phone_number,location,primary_language,nin_number,bvn_number,total_revenue_monthly,total_transactions_monthly,average_monthly_revenue,ajo_savings_balance,ajo_goal_amount,ajo_consistency_score,zovu_pulse_score,max_credit_limit,shield_status,created_at,updated_at
T_100843,9919216669,Brother Chioma's Stall,Retailer,Chioma,Suleiman,chioma.suleiman84@gmail.com,05643928885,Idumota,Yoruba,34052084378,20987223423,833543.13,308,2706.31,120925.09,1250000.0,0.93,19.1,0.0,Silver,2025-09-02 21:46:23.420089,2025-09-28 21:46:23.420089
T_100844,9922127880,Sister Nneka's Retail,Retailer,Nneka,Abiola,nneka.abiola69@gmail.com,04225742494,Oshodi,Pidgin,82869588603,24164586163,2254004.87,1302,1731.19,407911.83,3381000.0,0.36,76.0,2254000.0,Gold,2025-11-14 21:46:23.420152,2025-11-19 21:46:23.420152
T_100845,9937958884,Baba Aisha's Retail,Wholesaler,Aisha,Eze,aisha.eze23@gmail.com,07659151687,Ketu,Igbo,67719715242,00010262349,242831.83,715,339.62,26718.71,364000.0,0.68,79.3,242800.0,Bronze,2026-01-13 21:46:23.420215,2026-01-15 21:46:23.420215
T_100846,9913312335,Madam Funke's Wholesale,Retailer,Funke,Danjuma,funke.danjuma60@gmail.com,09280614156,Idumota,Hausa,92000328676,31823770768,1112682.76,1424,781.38,202416.55,1669000.0,0.48,24.6,0.0,Gold,2026-01-21 21:46:23.420281,2026-01-28 21:46:23.420281
T_100847,9931521089,Alhaji Chioma's Retail,Small Kiosk,Chioma,Adeyemi,chioma.adeyemi8@gmail.com,09048782745,Ketu,Pidgin,54244135031,42530068855,2412332.32,329,7332.32,224586.91,3618000.0,0.56,52.1,964900.0,None,2025-11-18 21:46:23.420343,2025-12-13 21:46:23.420343
T_100848,9949214354,Sister Tunde's Stall,Wholesaler,Tunde,Balogun,tunde.balogun90@gmail.com,01834859100,Mushin,Yoruba,90963851087,13518927208,1553376.17,1177,1319.78,79250.44,2330000.0,0.79,21.2,0.0,Silver,2026-01-31 21:46:23.420406,2026-02-27 21:46:23.420406
T_100849,9916556222,Mama Chioma's Enterprises,Online Vendor,Chioma,Eze,chioma.eze17@gmail.com,09879476736,Alaba,Hausa,78564417988,69859036122,1478219.22,1193,1239.08,80178.02,2217000.0,0.81,84.2,1478200.0,None,2025-10-05 21:46:23.420476,2025-10-11 21:46:23.420476
T_100850,9978800947,Sister Sadiq's Hub,Small Kiosk,Sadiq,Yusuf,sadiq.yusuf62@gmail.com,01304609261,Idumota,English,31011436936,95005715665,2305620.1,285,8089.9,201103.55,3458000.0,0.79,9.5,0.0,None,2025-06-06 21:46:23.420543,2025-06-30 21:46:23.420543
T_100851,9948014098,Madam Tunde's Wholesale,Retailer,Tunde,Uba,tunde.uba85@gmail.com,03933577167,Mushin,Yoruba,86432136813,94441223383,933660.34,861,1084.39,60013.72,1400000.0,0.34,5.2,0.0,Gold,2025-06-30 21:46:23.420607,2025-07-14 21:46:23.420607
T_100852,9939965349,Madam Folashade's Ventures,Small Kiosk,Folashade,Adeyemi,folashade.adeyemi9@gmail.com,06404849672,Mushin,Hausa,17860388392,18382097717,1867970.22,1045,1787.53,143116.83,2802000.0,0.65,14.9,0.0,Silver,2025-10-12 21:46:23.420668,2025-10-14 21:46:23.420668
T_100853,9998615573,Alhaji Sadiq's Wholesale,Small Kiosk,Sadiq,Ibrahim,sadiq.ibrahim8@gmail.com,05873514460,Alaba,English,07994107429,03509244208,1944888.12,668,2911.51,200147.99,2917000.0,0.31,75.4,1944900.0,Gold,2025-08-12 21:46:23.420729,2025-08-20 21:46:23.420729
T_100854,9960490969,Alhaji Chinedu's Stall,Retailer,Chinedu,Eze,chinedu.eze45@gmail.com,02320047420,Idumota,Yoruba,91351214740,30295633355,1927547.1,1026,1878.7,378451.31,2891000.0,0.45,97.2,3855100.0,Bronze,2025-09-28 21:46:23.420795,2025-10-01 21:46:23.420795
T_100855,9979236585,Brother Zainab's Retail,Online Vendor,Zainab,Okonkwo,zainab.okonkwo64@gmail.com,04766840745,Balogun,English,02554935391,91300438440,1605368.07,734,2187.15,311462.44,2408000.0,0.65,34.1,0.0,Gold,2026-01-23 21:46:23.420859,2026-02-16 21:46:23.420859
T_100856,9952706730,Baba Chioma's Wholesale,Online Vendor,Chioma,Balogun,chioma.balogun22@gmail.com,02288989559,Idumota,Pidgin,04253929744,63161659590,813416.41,390,2085.68,124885.46,1220000.0,0.6,1.8,0.0,Silver,2025-08-24 21:46:23.420920,2025-09-17 21:46:23.420920
T_100857,9927970540,Madam Mary's Retail,Online Vendor,Mary,Nwosu,mary.nwosu20@gmail.com,01043535243,Idumota,Pidgin,66509781060,26003432284,2424682.65,463,5236.9,254031.87,3637000.0,0.9,15.2,0.0,Gold,2025-08-03 21:46:23.420988,2025-08-11 21:46:23.420988
T_100858,9963058767,Baba Chioma's Stall,Small Kiosk,Chioma,Abiola,chioma.abiola91@gmail.com,02414250540,Ketu,Igbo,17226962215,95682805444,1131899.52,824,1373.66,149183.03,1698000.0,0.58,16.5,0.0,None,2025-12-25 21:46:23.421245,2026-01-13 21:46:23.421245
T_100859,9942476145,Madam Aisha's Ventures,Small Kiosk,Aisha,Uba,aisha.uba32@gmail.com,03750439491,Ketu,Igbo,01308859745,90614496491,1097070.47,832,1318.59,209244.99,1646000.0,0.65,35.7,0.0,Gold,2025-06-21 21:46:23.421313,2025-07-09 21:46:23.421313
T_100860,9950199966,Baba Blessing's Hub,Wholesaler,Blessing,Abiola,blessing.abiola62@gmail.com,02679757405,Oshodi,Igbo,95865305837,11760197342,431191.44,1387,310.88,27731.66,647000.0,1.0,97.0,862400.0,Gold,2025-08-14 21:46:23.421378,2025-08-30 21:46:23.421378
T_100861,9946350637,Madam Joshua's Hub,Online Vendor,Joshua,Okonkwo,joshua.okonkwo80@gmail.com,05399961362,Mushin,English,69258778372,01990773259,1724671.95,557,3096.36,331160.99,2587000.0,0.92,19.6,0.0,None,2025-12-31 21:46:23.421451,2026-01-15 21:46:23.421451
T_100862,9925071456,Alhaji Chioma's Wholesale,Online Vendor,Chioma,Balogun,chioma.balogun86@gmail.com,07539615388,Alaba,English,39518751903,55715790839,1117786.78,329,3397.53,222154.85,1677000.0,0.66,0.6,0.0,Bronze,2025-07-23 21:46:23.421518,2025-08-17 21:46:23.421518
T_100863,9969318609,Alhaji Chinedu's Ventures,Retailer,Chinedu,Abubakar,chinedu.abubakar73@gmail.com,01939547332,Ketu,Igbo,56249939231,43582754929,2334949.22,594,3930.89,142767.47,3502000.0,0.68,70.9,2334900.0,Silver,2025-09-26 21:46:23.421579,2025-10-10 21:46:23.421579
T_100864,9981515482,Sister Funke's Stall,Online Vendor,Funke,Adebayo,funke.adebayo36@gmail.com,08076548587,Alaba,Pidgin,01733285454,67931218735,1368241.78,561,2438.93,254393.92,2052000.0,0.38,40.2,547300.0,Gold,2025-06-15 21:46:23.421642,2025-07-15 21:46:23.421642
T_100865,9950508795,Brother Joshua's Wholesale,Small Kiosk,Joshua,Okonkwo,joshua.okonkwo84@gmail.com,03354998816,Balogun,Igbo,73489307698,28576709424,1112472.14,348,3196.76,152293.61,1669000.0,0.36,35.9,0.0,Gold,2026-01-06 21:46:23.421706,2026-01-20 21:46:23.421706
T_100866,9926445744,Baba Aminu's Ventures,Wholesaler,Aminu,Chukwu,aminu.chukwu9@gmail.com,05226595758,Alaba,Pidgin,96924008583,37479641000,1462232.06,901,1622.9,126952.81,2193000.0,0.79,55.1,584900.0,Bronze,2025-10-13 21:46:23.421778,2025-11-03 21:46:23.421778
T_100867,9952445055,Baba Emeka's Wholesale,Retailer,Emeka,Danjuma,emeka.danjuma28@gmail.com,09288659876,Ketu,English,97988536270,76978988737,922338.8,1258,733.18,157312.6,1384000.0,0.43,91.1,1844700.0,Gold,2026-02-09 21:46:23.421843,2026-03-01 21:46:23.421843
T_100868,9990290281,Brother Chinedu's Global,Wholesaler,Chinedu,Ibrahim,chinedu.ibrahim63@gmail.com,06190909474,Ketu,Pidgin,24018305793,24318934861,315517.81,254,1242.2,19117.02,473000.0,0.7,20.6,0.0,Silver,2025-07-26 21:46:23.421906,2025-08-23 21:46:23.421906
T_100869,9999940539,Mama Ifeanyi's Ventures,Small Kiosk,Ifeanyi,Chukwu,ifeanyi.chukwu11@gmail.com,00981607833,Oshodi,Yoruba,43364636705,56218509567,2154707.73,299,7206.38,143979.86,3232000.0,0.76,99.1,4309400.0,None,2025-11-07 21:46:23.421970,2025-11-15 21:46:23.421970
T_100870,9910625700,Sister Chioma's Stall,Online Vendor,Chioma,Okonkwo,chioma.okonkwo60@gmail.com,01114191791,Balogun,Igbo,67828232245,83010531132,589548.95,1290,457.01,35386.07,884000.0,0.81,34.9,0.0,Gold,2025-11-25 21:46:23.422035,2025-12-21 21:46:23.422035
T_100871,9979760239,Alhaji Aisha's Stall,Online Vendor,Aisha,Yusuf,aisha.yusuf93@gmail.com,07714546582,Alaba,Yoruba,95447093771,16754920028,2282819.98,337,6773.95,409209.87,3424000.0,0.35,62.1,913100.0,None,2025-11-08 21:46:23.422098,2025-11-30 21:46:23.422098
T_100872,9961773682,Mama Joshua's Global,Wholesaler,Joshua,Danjuma,joshua.danjuma82@gmail.com,09993918391,Mushin,Pidgin,31341945683,18542064629,1728839.61,1200,1440.7,328982.24,2593000.0,0.97,60.4,691500.0,Silver,2025-12-09 21:46:23.422163,2025-12-27 21:46:23.422163
T_100873,9998555115,Mama Funke's Wholesale,Wholesaler,Funke,Abiola,funke.abiola65@gmail.com,04133355009,Mushin,Pidgin,83933517470,44823419047,2258350.73,1041,2169.41,355181.58,3388000.0,0.65,12.8,0.0,Silver,2026-01-03 21:46:23.422226,2026-01-19 21:46:23.422226
T_100874,9918505113,Brother Emeka's Hub,Online Vendor,Emeka,Uba,emeka.uba84@gmail.com,02118182489,Mushin,Hausa,09137120011,50841782942,399875.76,323,1238.01,21366.26,600000.0,0.66,66.0,160000.0,Gold,2025-11-21 21:46:23.422291,2025-12-13 21:46:23.422291
T_100875,9989617055,Brother Nneka's Hub,Small Kiosk,Nneka,Adebayo,nneka.adebayo11@gmail.com,07364677396,Ketu,Pidgin,73116081917,78465091692,2033320.85,608,3344.28,282852.32,3050000.0,0.76,75.3,2033300.0,Gold,2025-10-05 21:46:23.422356,2025-10-26 21:46:23.422356
T_100876,9918663821,Sister Abubakar's Ventures,Retailer,Abubakar,Eze,abubakar.eze26@gmail.com,01835797492,Alaba,Igbo,87573013629,81104169959,1426259.99,905,1575.98,157161.24,2139000.0,0.47,81.7,1426300.0,None,2026-01-07 21:46:23.422424,2026-01-31 21:46:23.422424
T_100877,9920210977,Sister Olumide's Retail,Small Kiosk,Olumide,Nwosu,olumide.nwosu93@gmail.com,06114918107,Mushin,English,39493609945,23643727926,1211524.96,1275,950.22,120870.34,1817000.0,0.51,27.1,0.0,Silver,2025-12-10 21:46:23.422495,2026-01-08 21:46:23.422495
T_100878,9973104793,Mama Funke's Hub,Retailer,Funke,Okoro,funke.okoro81@gmail.com,05005390806,Ketu,Yoruba,34976396828,21994516113,592256.67,1484,399.09,49115.82,888000.0,0.41,48.7,236900.0,Gold,2025-07-27 21:46:23.422561,2025-08-11 21:46:23.422561
T_100879,9966079363,Brother Folashade's Retail,Retailer,Folashade,Balogun,folashade.balogun44@gmail.com,08395724353,Ketu,Yoruba,97703045237,86966417927,733173.86,397,1846.79,61681.89,1100000.0,0.55,35.0,0.0,Bronze,2025-05-15 21:46:23.422624,2025-06-03 21:46:23.422624
T_100880,9980362399,Baba Nneka's Global,Retailer,Nneka,Chukwu,nneka.chukwu42@gmail.com,00734204055,Idumota,English,87626104551,05113733809,1175774.78,865,1359.28,84040.46,1764000.0,0.68,73.7,1175800.0,Gold,2025-05-28 21:46:23.422691,2025-06-13 21:46:23.422691
T_100881,9968903700,Mama Ifeanyi's Global,Online Vendor,Ifeanyi,Balogun,ifeanyi.balogun74@gmail.com,03384580809,Ketu,Igbo,04913999865,95417710228,429894.33,309,1391.24,68481.24,645000.0,0.81,14.9,0.0,Gold,2025-08-29 21:46:23.422756,2025-09-12 21:46:23.422756
T_100882,9987611976,Sister Aminu's Hub,Wholesaler,Aminu,Abubakar,aminu.abubakar88@gmail.com,05125882619,Mushin,Hausa,24711398429,81673664494,1475953.46,1005,1468.61,147709.04,2214000.0,0.71,17.2,0.0,Bronze,2025-12-27 21:46:23.422825,2026-01-02 21:46:23.422825
T_100883,9926063980,Sister Nneka's Enterprises,Wholesaler,Nneka,Yusuf,nneka.yusuf51@gmail.com,00276373923,Balogun,Igbo,83103551435,67415158395,2018024.44,1477,1366.3,274621.33,3027000.0,0.74,23.0,0.0,Gold,2026-01-18 21:46:23.422889,2026-02-03 21:46:23.422889
T_100884,9937450662,Mama Folashade's Hub,Small Kiosk,Folashade,Nwosu,folashade.nwosu34@gmail.com,03404314904,Mile 12,English,75609170732,11947607723,264834.57,1251,211.7,36107.51,397000.0,0.98,40.8,105900.0,Gold,2025-11-25 21:46:23.422951,2025-12-10 21:46:23.422951
T_100885,9980745754,Alhaji Tunde's Retail,Small Kiosk,Tunde,Adebayo,tunde.adebayo20@gmail.com,06706633188,Oshodi,Pidgin,99476140559,26532795106,2146295.18,364,5896.42,239843.5,3219000.0,0.62,67.2,858500.0,Bronze,2026-01-01 21:46:23.423020,2026-01-15 21:46:23.423020
T_100886,9976777886,Baba Chioma's Hub,Small Kiosk,Chioma,Balogun,chioma.balogun6@gmail.com,05655173087,Idumota,Pidgin,48181875890,03408307361,1599393.11,1164,1374.05,257986.42,2399000.0,0.85,75.4,1599400.0,Bronze,2025-06-02 21:46:23.423085,2025-06-07 21:46:23.423085
T_100887,9948358775,Baba Ibrahim's Enterprises,Wholesaler,Ibrahim,Suleiman,ibrahim.suleiman3@gmail.com,08149571436,Balogun,Igbo,55590292838,72696151738,1150175.4,1488,772.97,199379.94,1725000.0,0.72,49.9,460100.0,Bronze,2025-08-02 21:46:23.423150,2025-08-06 21:46:23.423150
T_100888,9965162453,Mama Tunde's Hub,Wholesaler,Tunde,Uba,tunde.uba36@gmail.com,09217205759,Alaba,Pidgin,73052528513,85044777515,1672185.65,348,4805.13,202676.55,2508000.0,0.95,95.2,3344400.0,Bronze,2025-12-29 21:46:23.423213,2026-01-05 21:46:23.423213
T_100889,9961667427,Alhaji Aisha's Hub,Small Kiosk,Aisha,Adeyemi,aisha.adeyemi17@gmail.com,09796563790,Balogun,Igbo,73392139077,10987651457,299846.05,1284,233.52,46588.05,450000.0,0.5,97.6,599700.0,Silver,2025-07-06 21:46:23.423277,2025-07-18 21:46:23.423277
T_100890,9975971524,Alhaji Mary's Global,Online Vendor,Mary,Okoro,mary.okoro69@gmail.com,07721827319,Mile 12,English,59025435000,17799381649,909866.59,316,2879.32,169593.37,1365000.0,0.4,14.7,0.0,None,2026-01-02 21:46:23.423347,2026-01-04 21:46:23.423347
T_100891,9965510510,Mama Abubakar's Ventures,Retailer,Abubakar,Okoro,abubakar.okoro15@gmail.com,06575307160,Idumota,Pidgin,99419009124,10414932688,1772809.24,1090,1626.43,110518.45,2659000.0,0.48,73.6,1772800.0,None,2025-10-18 21:46:23.423413,2025-11-07 21:46:23.423413
T_100892,9979735187,Brother Tunde's Enterprises,Online Vendor,Tunde,Adeyemi,tunde.adeyemi79@gmail.com,02545217831,Mushin,Hausa,79049808094,55782491624,1268925.07,1261,1006.28,222999.89,1903000.0,0.64,69.3,507600.0,Gold,2025-09-30 21:46:23.423480,2025-10-09 21:46:23.423480
T_100893,9989260233,Baba Kelechi's Hub,Wholesaler,Kelechi,Okoro,kelechi.okoro1@gmail.com,02831073359,Mile 12,Hausa,54508118358,54337899769,1124492.97,1376,817.22,189546.73,1687000.0,0.72,21.4,0.0,Gold,2025-09-23 21:46:23.423549,2025-10-19 21:46:23.423549
T_100894,9944623645,Mama Joshua's Global,Wholesaler,Joshua,Uba,joshua.uba42@gmail.com,04711421190,Mile 12,Igbo,52632134470,79427407048,2066658.79,1299,1590.96,119310.79,3100000.0,0.78,19.3,0.0,None,2026-01-05 21:46:23.423618,2026-01-13 21:46:23.423618
T_100895,9985537424,Brother Abubakar's Ventures,Retailer,Abubakar,Danjuma,abubakar.danjuma48@gmail.com,02748061945,Mushin,Yoruba,78600156735,02272119090,2004848.34,565,3548.4,308682.8,3007000.0,0.49,1.0,0.0,Bronze,2025-08-07 21:46:23.423683,2025-08-26 21:46:23.423683
T_100896,9918987083,Sister Sadiq's Global,Wholesaler,Sadiq,Adeyemi,sadiq.adeyemi10@gmail.com,00755047799,Mile 12,Hausa,20638957950,78987834077,868985.02,1333,651.9,153975.32,1303000.0,0.44,57.7,347600.0,None,2025-09-07 21:46:23.423745,2025-09-19 21:46:23.423745
T_100897,9987409237,Madam Zainab's Retail,Online Vendor,Zainab,Suleiman,zainab.suleiman30@gmail.com,08386860938,Alaba,Hausa,86296915238,11771791863,674543.08,1458,462.65,83444.96,1012000.0,0.42,25.5,0.0,Silver,2025-11-02 21:46:23.423884,2025-11-13 21:46:23.423884
T_100898,9998986978,Alhaji Chinedu's Ventures,Wholesaler,Chinedu,Ibrahim,chinedu.ibrahim53@gmail.com,02636384430,Mile 12,Hausa,27197750783,82871044993,1939818.24,521,3723.26,263001.46,2910000.0,0.53,64.7,775900.0,Gold,2025-11-16 21:46:23.424206,2025-11-28 21:46:23.424206
T_100899,9953711256,Brother Funke's Stall,Wholesaler,Funke,Abiola,funke.abiola33@gmail.com,03216414694,Ketu,Igbo,81837961110,01145598207,2479942.72,1308,1895.98,454630.74,3720000.0,0.83,49.8,992000.0,None,2025-08-08 21:46:23.424415,2025-09-05 21:46:23.424415
T_100900,9923664005,Sister Folashade's Retail,Retailer,Folashade,Yusuf,folashade.yusuf34@gmail.com,03297747165,Mile 12,Yoruba,61393872373,72030832773,1144701.41,411,2785.16,174738.02,1717000.0,0.35,73.8,1144700.0,Silver,2025-12-11 21:46:23.424619,2025-12-13 21:46:23.424619
T_100901,9981667992,Madam Aminu's Global,Online Vendor,Aminu,Nwosu,aminu.nwosu79@gmail.com,05548052054,Alaba,Igbo,32638267961,40706680145,2319147.5,308,7529.7,226515.56,3479000.0,0.88,79.3,2319100.0,Bronze,2025-10-10 21:46:23.424854,2025-10-21 21:46:23.424854
T_100902,9983503062,Baba Zainab's Stall,Wholesaler,Zainab,Chukwu,zainab.chukwu70@gmail.com,05040155622,Mile 12,Pidgin,66649186101,06107959700,564480.8,400,1411.2,103067.06,847000.0,0.31,95.4,1129000.0,Bronze,2025-06-09 21:46:23.425048,2025-06-26 21:46:23.425048
T_100903,9923450602,Sister Aminu's Retail,Wholesaler,Aminu,Ibrahim,aminu.ibrahim23@gmail.com,09693144971,Mile 12,Igbo,54270407462,67406988089,2421055.18,754,3210.95,354176.06,3632000.0,0.8,68.6,968400.0,Bronze,2025-06-08 21:46:23.425246,2025-07-01 21:46:23.425246
T_100904,9917927398,Madam Zainab's Wholesale,Small Kiosk,Zainab,Yusuf,zainab.yusuf19@gmail.com,05439283700,Oshodi,Hausa,84728576674,40021249113,186260.46,381,488.87,24362.88,279000.0,0.87,18.2,0.0,Gold,2026-01-12 21:46:23.426903,2026-02-03 21:46:23.426903
T_100905,9949157031,Madam Ibrahim's Enterprises,Small Kiosk,Ibrahim,Uba,ibrahim.uba86@gmail.com,02419936091,Oshodi,Hausa,55950384238,85261894263,1066413.45,1058,1007.95,128478.86,1600000.0,0.7,52.8,426600.0,Bronze,2025-12-04 21:46:23.427035,2025-12-06 21:46:23.427035
T_100906,9976135906,Mama Mary's Wholesale,Retailer,Mary,Chukwu,mary.chukwu47@gmail.com,08180142946,Mile 12,Yoruba,86906596870,38272774111,861257.42,817,1054.17,97933.42,1292000.0,0.86,79.7,861300.0,Gold,2025-11-01 21:46:23.427146,2025-11-12 21:46:23.427146
T_100907,9937431253,Baba Tunde's Retail,Wholesaler,Tunde,Okonkwo,tunde.okonkwo94@gmail.com,09281305376,Alaba,Pidgin,87243631045,95156002096,2324950.83,1157,2009.46,240236.3,3487000.0,0.98,21.2,0.0,Silver,2025-09-11 21:46:23.427260,2025-09-19 21:46:23.427260
T_100908,9948080580,Baba Mary's Hub,Online Vendor,Mary,Okonkwo,mary.okonkwo50@gmail.com,04061815370,Idumota,Pidgin,40886136552,67496095377,1823033.77,874,2085.85,310202.17,2735000.0,0.93,7.0,0.0,Bronze,2026-02-04 21:46:23.427372,2026-02-17 21:46:23.427372
T_100909,9942034087,Madam Zainab's Stall,Wholesaler,Zainab,Suleiman,zainab.suleiman78@gmail.com,01537488949,Alaba,Yoruba,67753105959,27572551817,590592.07,1177,501.78,110600.4,886000.0,0.33,6.7,0.0,Silver,2025-08-19 21:46:23.427483,2025-08-20 21:46:23.427483
T_100910,9933118200,Baba Bolanle's Ventures,Wholesaler,Bolanle,Okonkwo,bolanle.okonkwo78@gmail.com,03084194396,Mile 12,Yoruba,61612249686,41185497166,1392810.69,1165,1195.55,118438.12,2089000.0,0.69,38.1,0.0,Silver,2025-08-23 21:46:23.427597,2025-09-14 21:46:23.427597
T_100911,9984452923,Baba Emeka's Enterprises,Online Vendor,Emeka,Okoro,emeka.okoro57@gmail.com,06136221581,Mile 12,Yoruba,52312209066,17399065113,638955.49,1296,493.02,108202.23,958000.0,0.41,22.3,0.0,Silver,2025-09-25 21:46:23.427710,2025-10-25 21:46:23.427710
T_100912,9963040485,Mama Blessing's Hub,Wholesaler,Blessing,Balogun,blessing.balogun5@gmail.com,00311138380,Idumota,Pidgin,40533359488,45896090717,2187761.28,1383,1581.9,324971.46,3282000.0,0.49,53.7,875100.0,Bronze,2025-06-08 21:46:23.427831,2025-07-03 21:46:23.427831
T_100913,9981689744,Baba Ibrahim's Global,Wholesaler,Ibrahim,Eze,ibrahim.eze12@gmail.com,07146280242,Oshodi,English,74063913072,30167942469,2496378.82,710,3516.03,377872.53,3745000.0,0.69,50.0,998600.0,Gold,2025-06-10 21:46:23.427899,2025-06-27 21:46:23.427899
T_100914,9912116380,Sister Aisha's Hub,Online Vendor,Aisha,Chukwu,aisha.chukwu79@gmail.com,05833352624,Ketu,English,50789087886,68059123506,1777236.66,723,2458.14,269495.05,2666000.0,0.85,39.9,0.0,None,2025-10-24 21:46:23.427967,2025-11-03 21:46:23.427967
T_100915,9919015149,Alhaji Ibrahim's Wholesale,Online Vendor,Ibrahim,Uba,ibrahim.uba44@gmail.com,05174273346,Alaba,English,38077406075,95364417349,1158260.35,331,3499.28,60319.35,1737000.0,0.79,67.9,463300.0,Silver,2025-11-15 21:46:23.428032,2025-11-28 21:46:23.428032
T_100916,9984823631,Alhaji Folashade's Ventures,Retailer,Folashade,Suleiman,folashade.suleiman85@gmail.com,06964738479,Oshodi,Hausa,60089575433,50404710755,2174922.52,798,2725.47,282851.78,3262000.0,0.76,29.9,0.0,Silver,2025-11-08 21:46:23.428094,2025-11-21 21:46:23.428094
T_100917,9932803452,Madam Joshua's Global,Wholesaler,Joshua,Okoro,joshua.okoro9@gmail.com,05665562537,Oshodi,Pidgin,88268094090,42033963163,2230699.33,368,6061.68,146371.19,3346000.0,0.71,16.4,0.0,Silver,2025-12-12 21:46:23.428159,2025-12-23 21:46:23.428159
T_100918,9979043806,Alhaji Bolanle's Wholesale,Online Vendor,Bolanle,Abubakar,bolanle.abubakar18@gmail.com,06071033767,Mushin,Igbo,20792959000,87037225174,199950.86,1141,175.24,27106.36,300000.0,0.94,68.7,80000.0,Silver,2025-07-16 21:46:23.428221,2025-08-14 21:46:23.428221
T_100919,9952204757,Mama Kelechi's Stall,Small Kiosk,Kelechi,Ibrahim,kelechi.ibrahim46@gmail.com,00013393417,Mushin,Igbo,13551992030,20673124043,1908743.73,436,4377.85,96653.66,2863000.0,0.32,83.6,1908700.0,None,2025-10-03 21:46:23.428286,2025-10-25 21:46:23.428286
T_100920,9938794852,Alhaji Kelechi's Global,Online Vendor,Kelechi,Abiola,kelechi.abiola24@gmail.com,07023316189,Oshodi,Pidgin,77598565010,78577601853,639351.22,714,895.45,100234.51,959000.0,0.65,94.5,1278700.0,None,2025-05-20 21:46:23.428363,2025-06-18 21:46:23.428363
T_100921,9980675709,Mama Ifeanyi's Stall,Wholesaler,Ifeanyi,Uba,ifeanyi.uba85@gmail.com,04734387352,Alaba,Yoruba,80741428346,29342980711,349131.9,359,972.51,47480.28,524000.0,0.44,36.9,0.0,None,2025-09-17 21:46:23.428530,2025-10-17 21:46:23.428530
T_100922,9984851017,Baba Emeka's Global,Small Kiosk,Emeka,Suleiman,emeka.suleiman64@gmail.com,02137992460,Ketu,Pidgin,99748122465,66690175840,798214.23,1003,795.83,51542.45,1197000.0,0.52,84.6,798200.0,Silver,2025-11-15 21:46:23.428609,2025-11-27 21:46:23.428609
T_100923,9969531446,Brother Joshua's Wholesale,Small Kiosk,Joshua,Abubakar,joshua.abubakar75@gmail.com,07258854065,Alaba,Igbo,80159521911,78780951876,1576959.57,484,3258.18,146667.36,2365000.0,0.44,64.5,630800.0,Gold,2025-08-01 21:46:23.428675,2025-08-28 21:46:23.428675
T_100924,9971298245,Sister Folashade's Ventures,Wholesaler,Folashade,Balogun,folashade.balogun66@gmail.com,06282767861,Alaba,Igbo,73978730328,17177259987,2201284.01,642,3428.79,412910.61,3302000.0,0.92,52.7,880500.0,Silver,2025-10-01 21:46:23.428739,2025-10-14 21:46:23.428739
